-7.516045344752288315e+01,4.083446458393154899e+01
-6.959898560826347591e+01,4.145255908294029723e+01
-7.421367499459748274e+01,3.940730627231691585e+01
-7.200300000000000011e+01,4.280510000000001014e+01
-7.391023451568084113e+01,4.297269262283575131e+01
-7.605772979175890214e+01,3.961494054228021611e+01
-7.317019999999999413e+01,4.269619999999999749e+01
-7.136170181597921669e+01,4.280157635160590246e+01
-7.557985768623855449e+01,4.137257457604733446e+01
-7.242055963594475543e+01,4.234139668605247664e+01
-7.261563524025248739e+01,4.221995759414127747e+01
-7.283029859798010364e+01,4.119768149752588471e+01
-7.128900000000000148e+01,4.246989999999999554e+01
-7.578644794859047806e+01,4.245630509831688215e+01
-7.086590277142384764e+01,4.136360275643404805e+01
-7.376265561189812558e+01,4.012969782534169383e+01
-7.100969999999999516e+01,4.236059999999999803e+01
-7.062458586530181037e+01,4.266203811799265111e+01
-7.416739958077472750e+01,4.094995035222444812e+01
-7.229836874879877939e+01,4.234093801459760442e+01
-7.529049999999999443e+01,4.038920000000000954e+01
-6.939565801971048131e+01,4.194355969084449498e+01
-7.498136240325604263e+01,3.926561382421999724e+01
-7.348000000000000398e+01,4.137000000000000455e+01
-7.482299799213228653e+01,4.033271278938333637e+01
-7.076666221233652720e+01,4.192413115854542838e+01
-7.382930963525073764e+01,4.098923075335866173e+01
-7.175579999999999359e+01,4.255190000000001049e+01
-6.969317277087542095e+01,4.176486732262913648e+01
-7.230461955946401531e+01,4.098627837942903085e+01
-7.308678530948830598e+01,4.087148310080451807e+01
-7.462309999999999377e+01,4.131470739100450373e+01
-7.067210000000000036e+01,4.209820000000000562e+01
-7.190035194963522258e+01,4.134978644884371590e+01
-7.259702960475920008e+01,4.184427982098240761e+01
-7.341854470149144163e+01,4.088251955146443350e+01
-7.277041668855571288e+01,4.133734459423094876e+01
-7.251424790568404433e+01,4.091907086833224838e+01
-7.008838135982497874e+01,4.191773147136016320e+01
-7.599490000000000123e+01,4.098680000000000234e+01
-7.218359999999999843e+01,4.174190000000001532e+01
-7.525309767931156557e+01,3.957434246471663641e+01
-7.285876045925448352e+01,4.101295109970799047e+01
-7.349775035850738902e+01,4.098540189085479568e+01
-7.203896759835940600e+01,4.090045464413692144e+01
-7.424460000000000548e+01,4.061740000000000350e+01
-7.368611869206786480e+01,4.095468359503916389e+01
-7.614752477769096117e+01,4.010031889136158867e+01
-7.500707379042324874e+01,4.002278193031006737e+01
-7.078650518999194219e+01,4.285980018131158431e+01
-7.413420995284838000e+01,4.177811018950600896e+01
-7.456182873569129299e+01,3.936495394135178572e+01
-7.363401221075766045e+01,3.983613240120904209e+01
-7.282999999999999829e+01,4.179624671994287866e+01
-7.422582922119427451e+01,4.104707389426648234e+01
-7.500676701780572841e+01,4.108858616956040066e+01
-7.560806887277131239e+01,3.986418038685242493e+01
-7.449389523637793786e+01,4.174097031047045903e+01
-7.020570107189787734e+01,4.164997177484335111e+01
-7.601585064895874666e+01,4.267858259747276861e+01
-7.391302965008134152e+01,4.009222659982314241e+01
-7.366800578498467189e+01,4.077860668153526547e+01
-7.528719965836388894e+01,3.994875255792401703e+01
-7.101475429346967871e+01,4.176816096079665641e+01
-7.218918186177242546e+01,4.248235852831552251e+01
-7.167699059643857140e+01,4.244252932379316690e+01
-7.097483059560251206e+01,4.236643211567054834e+01
-7.298542077073173573e+01,4.149388545797054206e+01
-7.482655978596640978e+01,4.013037761585847818e+01
-7.475559459015795483e+01,3.996408135955776686e+01
-7.388420000000002119e+01,4.162660000000000338e+01
-7.328919999999999391e+01,4.242719999999999914e+01
-7.541685025315285884e+01,4.019904397013561237e+01
-7.003496237256958068e+01,4.244638603589332604e+01
-7.138014166886713951e+01,4.182948010528546234e+01
-7.039620936193894352e+01,4.205163417773966472e+01
-7.591389992575066969e+01,4.048610582424478110e+01
-7.393000000000000682e+01,4.285000000000001563e+01
-7.149139999999999873e+01,4.192079999999999984e+01
-7.438660129629111850e+01,4.070188945082205834e+01
-7.233090490318852517e+01,4.149416929046986979e+01
-7.367463714333521807e+01,4.162078042959042534e+01
-7.102110000000000412e+01,4.187560000000000571e+01
-7.395269157798462345e+01,4.107416718760844532e+01
-7.481589999999999918e+01,4.027680000000000149e+01
-7.538190000000000168e+01,4.043520000000000891e+01
-7.112865017872479712e+01,4.173061749201406911e+01
-7.454810508638891520e+01,3.994251806907509206e+01
-7.601122820550379799e+01,3.911915417200269474e+01
-7.422523699594918867e+01,3.996529977203945094e+01
-7.151297479941865731e+01,4.142767064105119346e+01
-7.456291057755730378e+01,3.910593532342565481e+01
-7.541106785524746670e+01,4.073169360899898095e+01
