-7.541252858758841171e+01,4.066691584950608274e+01
-7.003894869534123302e+01,4.122517728507606449e+01
-7.453563083852938576e+01,3.940173359284325727e+01
-7.200300000000000011e+01,4.280510000000001014e+01
-7.380360000000000298e+01,4.275760000000000360e+01
-7.616880000000000450e+01,3.944201244735754841e+01
-7.311345894775676868e+01,4.267201198660489325e+01
-7.151479999999999393e+01,4.278180000000000405e+01
-7.569519548016256749e+01,4.135819359493149960e+01
-7.271610000000001151e+01,4.215780000000000172e+01
-7.268250000000000455e+01,4.189780466699455985e+01
-7.309464008831901083e+01,4.112742271300545127e+01
-7.126724042272068971e+01,4.244198313406180034e+01
-7.592160765929523336e+01,4.217232514209339911e+01
-7.156176938007189392e+01,4.113212826259267274e+01
-7.406631250074623551e+01,4.015176714708363193e+01
-7.100969999999999516e+01,4.232030764460437666e+01
-7.090852967688972797e+01,4.255235683481305387e+01
-7.428310000000000457e+01,4.087639999999999674e+01
-7.254591559634654629e+01,4.217128137418519884e+01
-7.529049999999999443e+01,4.038920000000000954e+01
-6.999330000000000496e+01,4.168750000000000000e+01
-7.542462401193955657e+01,3.907363052215066546e+01
-7.344562938302922817e+01,4.133912381405838943e+01
-7.509597910632736273e+01,4.029819048457084563e+01
-7.094897224015845438e+01,4.163671465305106523e+01
-7.411255129053654400e+01,4.064641625590713403e+01
-7.174490356742565211e+01,4.253794229828164930e+01
-7.051403894038959663e+01,4.162675170403279168e+01
-7.262258982231627158e+01,4.080390890451411678e+01
-7.341339999999999577e+01,4.068849617234454286e+01
-7.462309999999999377e+01,4.120020000000000238e+01
-7.067210000000000036e+01,4.209820000000000562e+01
-7.204072175021202895e+01,4.129031225936810046e+01
-7.264939999999999998e+01,4.172058133147965719e+01
-7.363746633077629156e+01,4.104758127972796444e+01
-7.289421600661960099e+01,4.123204952160460834e+01
-7.286889999999999645e+01,4.078139682321457116e+01
-7.028000000000000114e+01,4.163776224469542342e+01
-7.599490000000000123e+01,4.098680000000000234e+01
-7.220223592581533012e+01,4.173383916738615085e+01
-7.556431093311093150e+01,3.962391950188368384e+01
-7.307519820765860175e+01,4.075899322852989570e+01
-7.374411453135597583e+01,4.060072478840942267e+01
-7.223352737104131904e+01,4.092152688467851362e+01
-7.424460000000000548e+01,4.061740000000000350e+01
-7.382581161525514801e+01,4.072998830178505614e+01
-7.623370097769635834e+01,4.006470402501328465e+01
-7.521338551341735013e+01,4.013058906855229679e+01
-7.112340000000000373e+01,4.271719999999999118e+01
-7.426500000000000057e+01,4.154143847867150896e+01
-7.504493148458350049e+01,3.933521343371069179e+01
-7.425054860112207678e+01,3.987163800144913495e+01
-7.283733278462786132e+01,4.149485257425484264e+01
-7.441490000000000293e+01,4.075093596912131488e+01
-7.531479487738153011e+01,4.111067124762263347e+01
-7.579330124909364486e+01,3.993233919285637512e+01
-7.475198368342731214e+01,4.170159194941509639e+01
-7.058939611934700054e+01,4.134008073798359106e+01
-7.619234278084466894e+01,4.257735826774030130e+01
-7.431990891990771786e+01,4.000251687880633966e+01
-7.391948828120220583e+01,4.076520467949292481e+01
-7.558029999999999404e+01,3.998889999999999390e+01
-7.142141634888385227e+01,4.155741410477010334e+01
-7.228860000000000241e+01,4.257009999999998939e+01
-7.187569999999999482e+01,4.226729999999999876e+01
-7.113181006059362232e+01,4.216529233352864736e+01
-7.311684095967441976e+01,4.146603880472999748e+01
-7.519000504640690963e+01,3.982452115529398640e+01
-7.498717712024273396e+01,4.004398897367625665e+01
-7.388420000000002119e+01,4.162660000000000338e+01
-7.328919999999999391e+01,4.242719999999999914e+01
-7.550778653550267450e+01,4.022450358776593760e+01
-7.019297470567487096e+01,4.203510085606726676e+01
-7.142316567213683243e+01,4.168221496771695200e+01
-7.071036092966025421e+01,4.187113310747113815e+01
-7.589254558716878307e+01,4.036867844661488647e+01
-7.387311849387134544e+01,4.282581256284804283e+01
-7.147295753743918567e+01,4.188293318494334727e+01
-7.464856191562265053e+01,4.062669763558861291e+01
-7.249475827812287321e+01,4.133627503855773000e+01
-7.410479999999999734e+01,4.150410000000000110e+01
-7.101735596028737518e+01,4.185972653472718008e+01
-7.404698769259120184e+01,4.081930901061246431e+01
-7.478208855277127043e+01,4.024591813856867617e+01
-7.538190000000000168e+01,4.039489411744620639e+01
-7.128149999999999409e+01,4.147598246663520882e+01
-7.483661155629171446e+01,3.990320271443647471e+01
-7.632959999999999923e+01,3.894414718956360844e+01
-7.455502933908937280e+01,3.996672232850978901e+01
-7.178820631439437250e+01,4.133573938668480707e+01
-7.486356296657571363e+01,3.898833354836243359e+01
-7.546083109098724151e+01,4.058238816213972910e+01
