-7.544920000000000471e+01,4.065079999999999671e+01
-7.006029999999999802e+01,4.125310000000000343e+01
-7.457720000000000482e+01,3.945759999999999934e+01
-7.200300000000000011e+01,4.280510000000000304e+01
-7.380360000000000298e+01,4.275759999999999650e+01
-7.616880000000000450e+01,3.946620000000000061e+01
-7.317019999999999413e+01,4.269619999999999749e+01
-7.151479999999999393e+01,4.278179999999999694e+01
-7.572270000000000323e+01,4.133350000000000080e+01
-7.271609999999999729e+01,4.215780000000000172e+01
-7.268250000000000455e+01,4.193809999999999860e+01
-7.312890000000000157e+01,4.115829999999999700e+01
-7.128900000000000148e+01,4.246990000000000265e+01
-7.597969999999999402e+01,4.220859999999999701e+01
-7.157999999999999829e+01,4.117000000000000171e+01
-7.412999999999999545e+01,4.017999999999999972e+01
-7.100969999999999516e+01,4.236059999999999803e+01
-7.091610000000000014e+01,4.258409999999999940e+01
-7.428310000000000457e+01,4.087639999999999674e+01
-7.253480000000000416e+01,4.219400000000000261e+01
-7.529049999999999443e+01,4.038920000000000243e+01
-6.999330000000000496e+01,4.168750000000000000e+01
-7.546599999999999397e+01,3.912950000000000017e+01
-7.348000000000000398e+01,4.136999999999999744e+01
-7.512229999999999563e+01,4.033310000000000173e+01
-7.095829999999999416e+01,4.167640000000000100e+01
-7.416930000000000689e+01,4.068269999999999698e+01
-7.175579999999999359e+01,4.255190000000000339e+01
-7.052150000000000318e+01,4.165849999999999653e+01
-7.263179999999999836e+01,4.084360000000000213e+01
-7.341339999999999577e+01,4.072879999999999967e+01
-7.462309999999999377e+01,4.120020000000000238e+01
-7.067210000000000036e+01,4.209819999999999851e+01
-7.204999999999999716e+01,4.132999999999999829e+01
-7.264939999999999998e+01,4.173669999999999902e+01
-7.370749999999999602e+01,4.106689999999999685e+01
-7.288679999999999382e+01,4.126380000000000337e+01
-7.286889999999999645e+01,4.082169999999999987e+01
-7.028000000000000114e+01,4.167000000000000171e+01
-7.599490000000000123e+01,4.098680000000000234e+01
-7.218359999999999843e+01,4.174190000000000111e+01
-7.560080000000000666e+01,3.967280000000000229e+01
-7.310169999999999391e+01,4.079390000000000072e+01
-7.376220000000000709e+01,4.063859999999999673e+01
-7.225169999999999959e+01,4.095940000000000225e+01
-7.424460000000000548e+01,4.061740000000000350e+01
-7.388030000000000541e+01,4.077940000000000254e+01
-7.629439999999999600e+01,4.012030000000000030e+01
-7.526510000000000389e+01,4.013759999999999906e+01
-7.112340000000000373e+01,4.271719999999999828e+01
-7.426500000000000057e+01,4.150919999999999987e+01
-7.507829999999999870e+01,3.936610000000000298e+01
-7.429240000000000066e+01,3.992750000000000199e+01
-7.282999999999999829e+01,4.150999999999999801e+01
-7.441490000000000293e+01,4.079930000000000234e+01
-7.537940000000000396e+01,4.113889999999999958e+01
-7.586549999999999727e+01,3.997899999999999920e+01
-7.479500000000000171e+01,4.170159999999999911e+01
-7.061499999999999488e+01,4.139309999999999690e+01
-7.621739999999999782e+01,4.259290000000000020e+01
-7.435360000000000014e+01,4.003340000000000032e+01
-7.396930000000000405e+01,4.077900000000000347e+01
-7.558029999999999404e+01,3.998890000000000100e+01
-7.141209999999999525e+01,4.159709999999999752e+01
-7.228860000000000241e+01,4.257009999999999650e+01
-7.187569999999999482e+01,4.226729999999999876e+01
-7.117329999999999757e+01,4.219120000000000203e+01
-7.313540000000000418e+01,4.147409999999999997e+01
-7.522660000000000480e+01,3.987339999999999662e+01
-7.501340000000000430e+01,4.007889999999999731e+01
-7.388420000000000698e+01,4.162660000000000338e+01
-7.328919999999999391e+01,4.242719999999999914e+01
-7.555719999999999459e+01,4.023830000000000240e+01
-7.021999999999999886e+01,4.207000000000000028e+01
-7.143250000000000455e+01,4.172189999999999799e+01
-7.072880000000000678e+01,4.190899999999999892e+01
-7.596519999999999584e+01,4.037850000000000250e+01
-7.393000000000000682e+01,4.285000000000000142e+01
-7.149139999999999873e+01,4.192079999999999984e+01
-7.466939999999999600e+01,4.062389999999999901e+01
-7.250589999999999691e+01,4.138389999999999702e+01
-7.410479999999999734e+01,4.150410000000000110e+01
-7.102110000000000412e+01,4.187559999999999860e+01
-7.405620000000000402e+01,4.085900000000000176e+01
-7.481589999999999918e+01,4.027680000000000149e+01
-7.538190000000000168e+01,4.043520000000000181e+01
-7.128149999999999409e+01,4.153240000000000265e+01
-7.484569999999999368e+01,3.994290000000000163e+01
-7.632959999999999923e+01,3.897639999999999816e+01
-7.459170000000000300e+01,4.001559999999999917e+01
-7.179890000000000327e+01,4.134969999999999857e+01
-7.490829999999999700e+01,3.900849999999999795e+01
-7.548829999999999529e+01,4.057030000000000314e+01
