PARAM,HORIZON,LANES,MARGIN,NUM_VEHICLES,PARK_CAP_MULT,AIR_SPEED,MAX_ENDURANCE,OPERATIONAL_CAP,TAT,NETWORKS,WEATHER_SCEN,WEATHER_CUTOFF,FIXED_DIR,DEM_MIN_VERT,DEMAND_ALPHA,TIME_DISC,NUM_ROUTES,PP_ALGO,TPR,KNN,PRED_TYPE,SEEDS,TIME_LIMIT,OPT_GAP
170,120,2,5.0,20,1.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
171,120,2,10.0,20,1.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
172,120,2,3.0,3,2.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
173,120,2,5.0,3,2.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
174,120,2,10.0,3,2.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
175,120,2,3.0,10,2.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
176,120,2,5.0,10,2.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
177,120,2,10.0,10,2.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
178,120,2,3.0,20,2.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
179,120,2,5.0,20,2.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
180,120,2,10.0,20,2.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
181,120,2,3.0,3,1.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
182,120,2,5.0,3,1.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
183,120,2,10.0,3,1.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
184,120,2,3.0,10,1.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
185,120,2,5.0,10,1.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
186,120,2,10.0,10,1.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
187,120,2,3.0,20,1.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
188,120,2,5.0,20,1.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
189,120,2,10.0,20,1.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
190,120,2,3.0,3,2.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
191,120,2,5.0,3,2.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
192,120,2,10.0,3,2.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
193,120,2,3.0,10,2.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
194,120,2,5.0,10,2.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
195,120,2,10.0,10,2.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
196,120,2,3.0,20,2.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
197,120,2,5.0,20,2.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
198,120,2,10.0,20,2.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
199,120,2,3.0,3,1.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
200,120,2,5.0,3,1.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
201,120,2,10.0,3,1.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
202,120,2,3.0,10,1.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
203,120,2,5.0,10,1.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
204,120,2,10.0,10,1.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
205,120,2,3.0,20,1.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
206,120,2,5.0,20,1.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
207,120,2,10.0,20,1.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
208,120,2,3.0,3,2.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
209,120,2,5.0,3,2.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
210,120,2,10.0,3,2.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
211,120,2,3.0,10,2.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
212,120,2,5.0,10,2.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
213,120,2,10.0,10,2.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
214,120,2,3.0,20,2.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
215,120,2,5.0,20,2.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
216,120,2,10.0,20,2.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,405,600,0.01
217,120,2,3.0,3,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
218,120,4,3.0,3,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
219,120,8,3.0,3,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
220,120,2,5.0,3,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
221,120,4,5.0,3,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
222,120,8,5.0,3,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
223,120,2,10.0,3,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
224,120,4,10.0,3,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
225,120,8,10.0,3,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
226,120,2,3.0,10,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
227,120,4,3.0,10,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
228,120,8,3.0,10,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
229,120,2,5.0,10,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
230,120,4,5.0,10,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
231,120,8,5.0,10,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
232,120,2,10.0,10,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
233,120,4,10.0,10,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
234,120,8,10.0,10,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
235,120,2,3.0,20,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
236,120,4,3.0,20,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
237,120,8,3.0,20,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
238,120,2,5.0,20,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
239,120,4,5.0,20,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
240,120,8,5.0,20,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
241,120,2,10.0,20,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
242,120,4,10.0,20,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
243,120,8,10.0,20,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
244,120,2,3.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
245,120,4,3.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
246,120,8,3.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
247,120,2,5.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
248,120,4,5.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
249,120,8,5.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
250,120,2,10.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
251,120,4,10.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
252,120,8,10.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
253,120,2,3.0,10,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
254,120,4,3.0,10,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
255,120,8,3.0,10,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
256,120,2,5.0,10,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
257,120,4,5.0,10,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
258,120,8,5.0,10,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
259,120,2,10.0,10,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
260,120,4,10.0,10,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
261,120,8,10.0,10,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
262,120,2,3.0,20,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
263,120,4,3.0,20,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
264,120,8,3.0,20,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
265,120,2,5.0,20,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
266,120,4,5.0,20,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
267,120,8,5.0,20,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
268,120,2,10.0,20,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
269,120,4,10.0,20,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
270,120,8,10.0,20,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
271,120,2,3.0,3,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
272,120,4,3.0,3,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
273,120,8,3.0,3,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
274,120,2,5.0,3,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
275,120,4,5.0,3,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
276,120,8,5.0,3,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
277,120,2,10.0,3,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
278,120,4,10.0,3,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
279,120,8,10.0,3,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
280,120,2,3.0,10,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
281,120,4,3.0,10,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
282,120,8,3.0,10,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
283,120,2,5.0,10,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
284,120,4,5.0,10,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
285,120,8,5.0,10,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
286,120,2,10.0,10,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
287,120,4,10.0,10,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
288,120,8,10.0,10,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
289,120,2,3.0,20,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
290,120,4,3.0,20,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
291,120,8,3.0,20,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
292,120,2,5.0,20,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
293,120,4,5.0,20,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
294,120,8,5.0,20,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
295,120,2,10.0,20,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
296,120,4,10.0,20,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
297,120,8,10.0,20,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
298,120,2,3.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
299,120,4,3.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
300,120,8,3.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
301,120,2,5.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
302,120,4,5.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
303,120,8,5.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
304,120,2,10.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
305,120,4,10.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
306,120,8,10.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
307,120,2,3.0,10,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
308,120,4,3.0,10,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
309,120,8,3.0,10,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
310,120,2,5.0,10,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
311,120,4,5.0,10,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
312,120,8,5.0,10,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
313,120,2,10.0,10,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
314,120,4,10.0,10,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
315,120,8,10.0,10,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
316,120,2,3.0,20,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
317,120,4,3.0,20,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
318,120,8,3.0,20,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
319,120,2,5.0,20,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
320,120,4,5.0,20,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
321,120,8,5.0,20,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
322,120,2,10.0,20,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
323,120,4,10.0,20,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
324,120,8,10.0,20,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
325,120,2,3.0,3,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
326,120,4,3.0,3,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
327,120,8,3.0,3,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
328,120,2,5.0,3,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
329,120,4,5.0,3,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
330,120,8,5.0,3,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
331,120,2,10.0,3,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
332,120,4,10.0,3,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
333,120,8,10.0,3,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
334,120,2,3.0,10,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
335,120,4,3.0,10,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
336,120,8,3.0,10,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
337,120,2,5.0,10,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
338,120,4,5.0,10,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
339,120,8,5.0,10,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
340,120,2,10.0,10,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
341,120,4,10.0,10,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
342,120,8,10.0,10,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
343,120,2,3.0,20,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
344,120,4,3.0,20,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
345,120,8,3.0,20,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
346,120,2,5.0,20,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
347,120,4,5.0,20,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
348,120,8,5.0,20,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
349,120,2,10.0,20,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
350,120,4,10.0,20,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
351,120,8,10.0,20,1.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
