PARAM,HORIZON,LANES,MARGIN,NUM_VEHICLES,PARK_CAP_MULT,AIR_SPEED,MAX_ENDURANCE,OPERATIONAL_CAP,TAT,NETWORKS,WEATHER_SCEN,WEATHER_CUTOFF,FIXED_DIR,DEM_MIN_VERT,DEMAND_ALPHA,TIME_DISC,NUM_ROUTES,PP_ALGO,TPR,KNN,PRED_TYPE,SEEDS,TIME_LIMIT,OPT_GAP
285,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,4,3,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,234,1800,0.01
286,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,5,3,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,234,1800,0.01
287,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,6,3,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,234,1800,0.01
288,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,7,3,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,234,1800,0.01
289,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,8,3,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,234,1800,0.01
290,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,1,4,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,234,1800,0.01
291,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,2,4,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,234,1800,0.01
292,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,3,4,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,234,1800,0.01
293,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,4,4,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,234,1800,0.01
294,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,5,4,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,234,1800,0.01
295,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,6,4,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,234,1800,0.01
296,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,7,4,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,234,1800,0.01
297,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,8,4,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,234,1800,0.01
298,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,1,0,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
299,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,1,1,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
300,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,2,1,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
301,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,3,1,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
302,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,4,1,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
303,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,5,1,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
304,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,6,1,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
305,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,7,1,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
306,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,8,1,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
307,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,1,2,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
308,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,2,2,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
309,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,3,2,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
310,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,4,2,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
311,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,5,2,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
312,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,6,2,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
313,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,7,2,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
314,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,8,2,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
315,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,1,3,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
316,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,2,3,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
317,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,3,3,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
318,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,4,3,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
319,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,5,3,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
320,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,6,3,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
321,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,7,3,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
322,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,8,3,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
323,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,1,4,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
324,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,2,4,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
325,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,3,4,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
326,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,4,4,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
327,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,5,4,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
328,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,6,4,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
329,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,7,4,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
330,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,8,4,0,2.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
331,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,1,0,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
332,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,1,1,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
333,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,2,1,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
334,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,3,1,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
335,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,4,1,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
336,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,5,1,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
337,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,6,1,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
338,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,7,1,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
339,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,8,1,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
340,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,1,2,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
341,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,2,2,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
342,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,3,2,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
343,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,4,2,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
344,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,5,2,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
345,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,6,2,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
346,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,7,2,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
347,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,8,2,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
348,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,1,3,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
349,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,2,3,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
350,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,3,3,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
351,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,4,3,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
352,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,5,3,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
353,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,6,3,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
354,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,7,3,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
355,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,8,3,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
356,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,1,4,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
357,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,2,4,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
358,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,3,4,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
359,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,4,4,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
360,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,5,4,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
361,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,6,4,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
362,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,7,4,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
363,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,8,4,0,5.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
364,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,1,0,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
365,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,1,1,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
366,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,2,1,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
367,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,3,1,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
368,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,4,1,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
369,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,5,1,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
370,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,6,1,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
371,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,7,1,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
372,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,8,1,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
373,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,1,2,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
374,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,2,2,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
375,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,3,2,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
376,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,4,2,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
377,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,5,2,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
378,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,6,2,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
379,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,7,2,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
380,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,8,2,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
381,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,1,3,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
382,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,2,3,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
383,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,3,3,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
384,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,4,3,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
385,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,5,3,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
386,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,6,3,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
387,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,7,3,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
388,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,8,3,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
389,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,1,4,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
390,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,2,4,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
391,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,3,4,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
392,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,4,4,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
393,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,5,4,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
394,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,6,4,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
395,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,7,4,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
396,180,4,5.0,5,2.0,100.0,90,1,15,Victor_Network,8,4,0,10.0,30.0,1,1,backward_one,0.0,1,Oracle,23421,1800,0.01
